id,name,artists,album,album_id,album_artists,album_release_date,duration_ms,popularity,explicit,track_number,disc_number,is_local,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6m4bdAPUg12BXw71Xbj1Fz,Careless,"['Mahalo', 'Milkwish', 'Lena Leon']",Careless,4caNry14PWQzUjxfzHckws,"['Mahalo', 'Milkwish', 'Lena Leon']",2022-01-21,183095,51,False,1,1,False,6m4bdAPUg12BXw71Xbj1Fz,0.593,0.759,2,-4.13,0,0.0415,0.00344,0,0.251,0.0996,120.053,4
1SKK4EbpIMH4MXCHSV6orq,My Breath,['Adam K'],My Breath,6mTN1u0krLGXE62X1kncET,['Adam K'],2018-09-14,270132,53,False,1,1,False,1SKK4EbpIMH4MXCHSV6orq,0.851,0.606,5,-10.561,0,0.292,0.134,0.000335,0.0679,0.567,123.003,4
4w7vZjpsnpKizj7NE0Nuld,THE END,"['Alesso', 'Charlotte Lawrence']",THE END,1uLwrKImFoCGDkQt1F0Y1e,"['Alesso', 'Charlotte Lawrence']",2020-10-30,206308,52,False,1,1,False,4w7vZjpsnpKizj7NE0Nuld,0.639,0.711,0,-4.244,1,0.0315,0.0242,0,0.142,0.605,102.95,4
06CZLOMVAFLWbCmhFwHXP7,Pieces,"['Aki Nair', 'Gaby Zacara']",Pieces,3effqzr4OmSxQKt3XZhD8y,"['Aki Nair', 'Gaby Zacara']",2020-03-06,158029,47,False,1,1,False,06CZLOMVAFLWbCmhFwHXP7,0.71,0.793,5,-7.09,1,0.0382,0.129,0.0148,0.118,0.242,114.981,4
6CSr11bPiFYJUzYo7vWiIw,Chasing Highs - Felix Cartal Remix,"['ALMA', 'Felix Cartal']",Chasing Highs (Felix Cartal Remix),62e63ul1zthWxs5PhJ4s9j,['ALMA'],2017-06-16,220650,59,False,1,1,False,6CSr11bPiFYJUzYo7vWiIw,0.67,0.774,2,-3.068,0,0.0404,0.0399,0.00556,0.126,0.25,121.086,4
1bgKMxPQU7JIZEhNsM1vFs,Words (feat. Zara Larsson),"['Alesso', 'Zara Larsson']",Words (feat. Zara Larsson),66W7mt0wKGLFALilLBLfU6,"['Alesso', 'Zara Larsson']",2022-04-22,142677,82,False,1,1,False,1bgKMxPQU7JIZEhNsM1vFs,0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,4
2CMGiyYO8H8GhPwS73LL13,Somebody To Use,['Alesso'],Somebody To Use,1uNDzwYC01Gp52Y5BeyOxo,['Alesso'],2021-11-19,154031,53,False,1,1,False,2CMGiyYO8H8GhPwS73LL13,0.604,0.792,0,-4.5,0,0.0866,0.113,1.88e-05,0.149,0.289,119.953,4
6D9pncRlZZoq4oc1tzAC1y,Silver Lining,['Andrew Rayel'],Silver Lining,21WYCgAsF27UnSt3O9fIP0,['Andrew Rayel'],2021-02-05,177745,41,False,1,1,False,6D9pncRlZZoq4oc1tzAC1y,0.633,0.844,5,-3.815,0,0.0461,0.0451,0,0.097,0.637,125.032,4
4Iw6e5hL3ynmUNV2tgClHL,Chasing Clouds,"['Bad Computer', 'Danyka Nadeau']",Chasing Clouds,7CoTWbM9UG0H6HjMEDIYJe,"['Bad Computer', 'Danyka Nadeau']",2020-06-17,217500,48,False,1,1,False,4Iw6e5hL3ynmUNV2tgClHL,0.636,0.719,1,-4.532,1,0.0463,0.0231,1.48e-06,0.0677,0.28,127.846,3
41ydLzv2ZsjU4F3HdFeOZi,Echoes,"['Bluckther', 'Jake Alva']",Echoes,2CeQOjIBWEhQbp5fBjlUYl,"['Bluckther', 'Jake Alva']",2020-08-07,188571,7,False,1,1,False,41ydLzv2ZsjU4F3HdFeOZi,0.686,0.914,5,-4.369,1,0.101,0.271,2.01e-05,0.33,0.256,125.902,4
390rAc1GhIjAjXZuZrq15k,Solid Ground,"['Bishu', 'Casey Cook']",Solid Ground,5DIhcmtPTdChNfeF59Yy9q,"['Bishu', 'Casey Cook']",2021-09-03,150491,46,False,1,1,False,390rAc1GhIjAjXZuZrq15k,0.718,0.677,4,-6.668,1,0.0361,0.0371,5.81e-05,0.112,0.236,122.003,4
7jj7eX80RaZktI0lgybip0,Feels So Good,['Mike Mago'],Crossing Borders EP,577yXwhy5IT7x2oXXhOIRz,['Mike Mago'],2017-05-31,201284,36,False,1,1,False,7jj7eX80RaZktI0lgybip0,0.634,0.903,9,-4.46,0,0.0414,0.0177,0.0636,0.089,0.507,126.009,4
0j8GZEycgQVnEcIIeTXkxq,You Are,['NVOY'],You Are,0BS8Och4Px3mNzfPDlixT0,['NVOY'],2015-10-14,230824,34,False,1,1,False,0j8GZEycgQVnEcIIeTXkxq,0.802,0.759,4,-8.279,0,0.0956,0.101,0.55,0.0584,0.379,121.031,4
6DzI0mHkeioikNMrZsk6jr,Teenage Crime,['Jay Pryor'],Teenage Crime,5hrpUfJbwbMVWS4qDaB8xS,['Jay Pryor'],2017-05-25,205729,48,False,1,1,False,6DzI0mHkeioikNMrZsk6jr,0.692,0.961,0,-5.096,0,0.0362,0.0128,0.305,0.0975,0.165,126.007,4
71zdPpuyAVQm7OcXZ4o6Nv,Somebody,['GATTÜSO'],Somebody,3tR79dbLbfQZ1Z0nmX9MMc,['GATTÜSO'],2021-02-19,190160,26,False,1,1,False,71zdPpuyAVQm7OcXZ4o6Nv,0.666,0.898,7,-5.257,0,0.0417,0.000496,6.62e-05,0.0638,0.252,124.972,4
1qX6EzEftYFq7MWL0ry3An,Feel Right Now (feat. Nonô),"['Parx', 'Nonô']",Feel Right Now (feat. Nonô),0HwFa92Rbgm9mVEMtfOV7z,"['Parx', 'Nonô']",2020-05-29,150117,57,True,1,1,False,1qX6EzEftYFq7MWL0ry3An,0.677,0.868,8,-5.073,0,0.0322,0.0338,0.000176,0.078,0.782,123.987,4
2xrBweGrrKfLIUD5dceWiB,Who We Are?,"['GATTÜSO', 'xoxomyah']",Who We Are?,4c8WAhHFExwXEshJ7evqvy,['GATTÜSO'],2018-06-29,215488,33,False,1,1,False,2xrBweGrrKfLIUD5dceWiB,0.479,0.919,0,-3.443,1,0.153,0.116,0.000139,0.152,0.388,127.001,4
7rWUy2a3j1QmvkcQfI3tPY,Gummy,"['Loud Luxury', 'Brando']",Nights Like This,6bz7aXy1ov5S4Hz46mnjBk,['Loud Luxury'],2020-03-27,179687,54,False,2,1,False,7rWUy2a3j1QmvkcQfI3tPY,0.803,0.785,0,-5.481,0,0.0397,0.0159,2.82e-05,0.112,0.567,118.985,4
55ziPFBXH9Uzp3m8tyat9g,Why Do I?,"['VAVO', 'nicopop.', 'ZOHARA']",Why Do I?,68FTfigDB6Epu9IJSpoIHC,"['VAVO', 'nicopop.', 'ZOHARA']",2021-08-27,174193,34,False,1,1,False,55ziPFBXH9Uzp3m8tyat9g,0.701,0.862,11,-6.085,0,0.0431,0.000437,0,0.133,0.795,123.975,4
4ZKmZ7EA1SapsjQFY8Q5AN,Ride My Bike,"['Xaia', 'Rain Man', 'Oly']",Rain Man x Oly,29eGb04c9079A4ycdtjOwi,"['Xaia', 'Rain Man', 'Oly']",2020-06-23,187445,0,False,1,1,False,4ZKmZ7EA1SapsjQFY8Q5AN,0.486,0.85,7,-3.793,1,0.0368,0.0482,0,0.0735,0.164,137.024,4
6MtF757klHUIcHH8SYYtA5,Burn It Down,"['Robin Hustin', 'Jessica Chertock']",Burn It Down,6r34vpQuxXt9yiio0eySC0,"['Robin Hustin', 'Jessica Chertock']",2021-03-26,167680,40,False,1,1,False,6MtF757klHUIcHH8SYYtA5,0.706,0.775,1,-4.553,0,0.143,0.215,0,0.112,0.372,126.068,4
5LuKKyy1UMkAtTs7PLytBN,Burning Bridges - Crush Club Remix,"['Sigrid', 'Crush Club']",Burning Bridges (Crush Club Remix),4lhHJELYBrjKEfGzRQdEqa,"['Sigrid', 'Crush Club']",2021-09-10,215492,35,False,1,1,False,5LuKKyy1UMkAtTs7PLytBN,0.731,0.685,3,-4.548,0,0.0327,0.0291,0.000996,0.0237,0.773,117.015,4
4hsRzEQg0t9qgtB4iXEGB5,Running,"['Martin Jensen', 'Cheat Codes', 'Theresa Rex']",Running,0vo1z2pTCnhlzrXgEmNlXw,"['Martin Jensen', 'Cheat Codes', 'Theresa Rex']",2022-01-14,185015,55,False,1,1,False,4hsRzEQg0t9qgtB4iXEGB5,0.606,0.853,5,-4.601,0,0.0392,0.00673,1.19e-06,0.241,0.333,122.001,4
3zmzb7WcCXpEAXq1RtQ7o4,Icy,['Kim Petras'],Clarity,6c1WrLJYc4Ytl4zqzEpVz2,['Kim Petras'],2019-06-28,189803,58,False,2,1,False,3zmzb7WcCXpEAXq1RtQ7o4,0.456,0.688,6,-4.623,0,0.0853,0.0235,0.000266,0.24,0.335,192.929,4
3wuVn9TJsfWYZnaTSicrx1,Fire,"['James Carter', 'Laura White']",Fire,3916RvUXnF5pTl3awG2yGM,"['James Carter', 'Laura White']",2021-06-25,113422,51,False,1,1,False,3wuVn9TJsfWYZnaTSicrx1,0.804,0.751,5,-5.954,0,0.0522,0.0324,0.00144,0.221,0.481,122.958,4
4Zf2fzZLguDXOF3pt8Bz0e,Edge of the World,['DESERT STAR'],Monstercat Instinct Vol. 4,088ajb0S5AgFOfIWsu9luc,['Monstercat'],2019-10-18,148235,11,False,35,1,False,4Zf2fzZLguDXOF3pt8Bz0e,0.598,0.809,9,-6.264,1,0.0382,0.00331,0.00727,0.104,0.392,114.004,4
5I0yzRaIPmx6Iz97gd0WZY,For What It's Worth,"['Tiggi Hawke', 'Sondr']",For What It's Worth,0BliH6Fk3DDT4DNuhe0Xdm,"['Tiggi Hawke', 'Sondr']",2019-11-29,172665,33,False,1,1,False,5I0yzRaIPmx6Iz97gd0WZY,0.637,0.782,11,-4.548,1,0.0413,0.0351,3.77e-06,0.173,0.319,120.107,4
4isX1HXrZwPtobTgFAWokB,FLOW IN YOU,"['k?d', 'June One']",FLOW IN YOU,55BRp7ExsBopCMFVTSmElu,"['k?d', 'June One']",2022-03-18,185142,13,False,1,1,False,4isX1HXrZwPtobTgFAWokB,0.743,0.647,1,-4.138,0,0.0684,0.00847,0.334,0.159,0.647,140.018,4
4mqPjnIz3jSsDY7SaNIISD,Fire,['KDYN'],Elevate,11FB4HqkYVcitO6sD6MjlV,['KDYN'],2021-12-07,186562,23,False,2,1,False,4mqPjnIz3jSsDY7SaNIISD,0.787,0.69,6,-8.654,0,0.0669,0.0553,0.00158,0.0497,0.217,128.041,4
2p0FewtVb0Y9davyTsUWOz,Never Give Up,['King Henry'],Never Give Up,61tLxNTbuKTr7W6LpWUHWa,['King Henry'],2020-08-06,231724,0,False,1,1,False,2p0FewtVb0Y9davyTsUWOz,0.718,0.522,2,-13.119,1,0.0367,0.483,0.835,0.0613,0.382,115.994,4
4PZmVFzqiw9zui0qNtFuP0,Are You Up,"['Phantoms', 'Shaylen']",Disconnect,0xIhw2XT55ZWZvXT2ZKQ3w,['Phantoms'],2019-07-19,233573,43,False,4,1,False,4PZmVFzqiw9zui0qNtFuP0,0.792,0.477,9,-7.14,0,0.0581,0.11,6.73e-06,0.0633,0.46,123.022,4
21RzyxY3EFaxVy6K4RqaU9,Body,"['Loud Luxury', 'Brando']",Body,3HwBA7xp3XTbFiNzU7gjwp,"['Loud Luxury', 'Brando']",2017-10-27,163216,77,False,1,1,False,21RzyxY3EFaxVy6K4RqaU9,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,4
4J92EUjxBf8cj3yMr3M6B5,In The Night,['Lucas Estrada'],In the Night,1y8WgXMkztAiCkcGJh4ENO,['Lucas Estrada'],2021-06-04,161634,37,False,1,1,False,4J92EUjxBf8cj3yMr3M6B5,0.726,0.642,8,-6.797,1,0.0678,0.123,7.97e-06,0.286,0.623,123.981,4
25Mf35cnnFalpVNFp0g3hW,First Time,"['M-22', 'Medina']",First Time,3UcnupRWONQCY3yBY1Ast9,['M-22'],2017-12-08,188918,56,False,1,1,False,25Mf35cnnFalpVNFp0g3hW,0.705,0.838,8,-3.69,1,0.0389,0.00449,0.00037,0.0926,0.219,124.03,4
7bOfRhtuzKIqUcFR4vDlje,Chemistry,"['Moodshift', 'Oliver Nelson', 'Lucas Nord', 'flyckt']",Chemistry,6UfTKo27OO5JxMJ2zmsXZz,"['Moodshift', 'Oliver Nelson', 'Lucas Nord']",2020-08-14,166249,27,False,1,1,False,7bOfRhtuzKIqUcFR4vDlje,0.881,0.525,5,-7.265,0,0.117,0.0587,0.0201,0.154,0.653,121.025,4
31I7IqAX8zBTqcKAOcQvuo,Dangerous,"['Televisor', 'Danyka Nadeau']",Dangerous,6i8dJoVXOwO93AAQ8t9nBy,['Televisor'],2015-11-23,268004,27,False,1,1,False,31I7IqAX8zBTqcKAOcQvuo,0.683,0.872,2,-4.803,0,0.0529,0.121,0.000936,0.0766,0.528,120.027,4
4tey3xuewWhJUDyV7A5RfS,Dangerous Behaviour - Tom Ferry Remix,"['Mike Mago', 'Tiggi Hawke', 'Tom Ferry']",Deep House Hits 2018,1nFOgAh8amL70yhNGqyvvP,['Various Artists'],2018-01-19,151179,16,False,8,1,False,4tey3xuewWhJUDyV7A5RfS,0.675,0.763,8,-5.807,0,0.0385,0.00602,0.00238,0.223,0.693,120.034,4
4m9vwyw8cfgQIlI0IpAL5O,Lay With Me,"['Phantoms', 'Vanessa Hudgens']",Lay With Me,07gHXyhPLp1ahroH6VDMQ8,"['Phantoms', 'Vanessa Hudgens']",2018-09-28,212560,41,False,1,1,False,4m9vwyw8cfgQIlI0IpAL5O,0.668,0.684,6,-4.505,0,0.0287,0.02,8.44e-06,0.121,0.36,104.944,4
6nGdvMl2SXyE7BOW11NJw1,Sinner,"['Redondo', 'Josh Charm']",Sinner,3mGeOdWOU0TvxyTKhMkXB9,"['Redondo', 'Josh Charm']",2020-03-27,206829,30,False,1,1,False,6nGdvMl2SXyE7BOW11NJw1,0.761,0.559,8,-8.769,0,0.0461,0.0592,0.0419,0.209,0.183,123.037,4
7we6DFZdPuSaeiTv0zOfvT,U By My Side,['B4N4N4 G4NG'],U By My Side,36m4f1TWVpA6BnNQoj9kYz,['B4N4N4 G4NG'],2020-03-06,173995,45,False,1,1,False,7we6DFZdPuSaeiTv0zOfvT,0.699,0.785,7,-5.828,0,0.0508,0.221,0.423,0.0724,0.0498,125.002,4
2dxiCU61pRLZU81P6YCaDd,Night Light,"['Marcus James', 'RYYZN']",Night Light,08DJk48073KqEB4C2nPi5D,"['Marcus James', 'RYYZN']",2020-10-09,188400,40,False,1,1,False,2dxiCU61pRLZU81P6YCaDd,0.619,0.583,1,-6.908,1,0.0497,0.023,0,0.934,0.219,124.02,4
4IOK3PjSHrQm6dgYZdHZkE,Human Touch,"['Armin van Buuren', 'Sam Gray']",Human Touch,2SY4apBowOVRSG3WtrALWm,"['Armin van Buuren', 'Sam Gray']",2022-01-28,145748,46,False,1,1,False,4IOK3PjSHrQm6dgYZdHZkE,0.633,0.834,2,-5.316,1,0.0383,0.0029,4.37e-05,0.19,0.599,126.981,4
7v0An99Wk7wYijqYsPXSFw,Give It To Me,"['Sigma', 'Kelly Kiara']",Hope,4JL6XFpgvWsFbmf7hqGatj,['Sigma'],2022-06-17,169946,36,False,9,1,False,7v0An99Wk7wYijqYsPXSFw,0.785,0.869,7,-3.995,1,0.0636,0.174,0,0.166,0.755,116.002,4
397W12CqjA788iknS81yMB,Touch,"['Kideko', 'SHELLS']",Touch,2nS3OjhmMCgYYeZfWy6Bga,"['Kideko', 'SHELLS']",2022-05-13,167056,56,False,1,1,False,397W12CqjA788iknS81yMB,0.723,0.767,6,-7.324,0,0.0389,0.00364,0.0782,0.279,0.275,124.016,4
7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),"['Alok', 'Ella Eyre', 'Kenny Dope', 'Never Dull']",Deep Down (feat. Never Dull),3KpxpdySrMR2S7noneu1bI,"['Alok', 'Ella Eyre', 'Kenny Dope']",2022-06-17,165752,82,False,1,1,False,7MIhUdNJtaOnDmC5nBC1fb,0.687,0.818,0,-4.221,1,0.0778,0.0112,0,0.248,0.886,125.952,4
47dABAPyBgKB3iQCrC4Vrv,Who's Got Your Love,"['Cheat Codes', 'Daniel Blume']",Who's Got Your Love,6d4dRmGQEOf0EAZepURdbY,"['Cheat Codes', 'Daniel Blume']",2019-03-15,157000,52,False,1,1,False,47dABAPyBgKB3iQCrC4Vrv,0.704,0.888,11,-2.872,1,0.0541,0.00553,0.0011,0.079,0.531,125.027,4
0I5pVidtNjNXeaqHnwhrva,Can't Come To The Phone,"['Martin Jensen', 'Amber Van Day', 'N.F.I']",Can't Come To The Phone,1ABAfouWvWYsUinSXR2B6H,"['Martin Jensen', 'Amber Van Day', 'N.F.I']",2021-08-06,175305,56,False,1,1,False,0I5pVidtNjNXeaqHnwhrva,0.742,0.787,9,-4.712,0,0.0479,0.0273,3.25e-05,0.107,0.688,124.016,4
2eQfD774357Ymh9NzCl5T2,Close My Eyes,"['Matt Fax', 'Jack Dawson']",Close My Eyes,3NPt95B03k5zZptWmquiJu,"['Matt Fax', 'Jack Dawson']",2022-02-18,222580,45,False,1,1,False,2eQfD774357Ymh9NzCl5T2,0.434,0.841,10,-6.182,0,0.0382,0.000664,5.95e-06,0.115,0.233,123.899,4
57DJaoHdeeRrg7MWthNnee,Body Back (feat. Maia Wright),"['Gryffin', 'Maia Wright']",Gravity,2IAVHJdaRPFA6MQqXHoG75,['Gryffin'],2019-10-24,214546,61,False,7,1,False,57DJaoHdeeRrg7MWthNnee,0.687,0.832,8,-4.434,1,0.0366,0.0931,1.32e-06,0.183,0.448,123.036,4
2J6732rDHO3g2JQ3hjwdHL,I Want You,"['MANIBA', 'Gil Glaze', 'Penny F.']",I Want You,2nVMWk9nyRD9dtO8NC0o84,"['MANIBA', 'Gil Glaze', 'Penny F.']",2020-07-24,162580,38,False,1,1,False,2J6732rDHO3g2JQ3hjwdHL,0.591,0.924,10,-5.16,0,0.0501,0.0254,0.0221,0.464,0.233,124.009,4
5AZSulv0MGR3kGQ9tH8QzG,Focus,"['Sam Smyers', 'Sonika Vaid']",Focus,1vzEIdgfiZCIfX8qsf2tof,"['Sam Smyers', 'Sonika Vaid']",2020-10-22,158830,33,False,1,1,False,5AZSulv0MGR3kGQ9tH8QzG,0.678,0.711,1,-5.358,1,0.0454,0.0146,0.000144,0.0852,0.417,124.122,4
7pbDDgeQjKt3fOrjePnwFu,Castles,['DJ_Dave'],Castles,5FwmwXbnU9thmvR0WrnO53,['DJ_Dave'],2022-04-13,183865,31,False,1,1,False,7pbDDgeQjKt3fOrjePnwFu,0.586,0.661,8,-9.087,1,0.0448,0.262,0.8,0.144,0.363,129.873,4
0xARbGHzPT1o5t1sFlmyO2,Grip - Jay Pryor Remix,"['Seeb', 'Bastille', 'Jay Pryor']",Grip (Jay Pryor Remix),51iLdXJaLZ4W1LzLWfWH9I,"['Seeb', 'Bastille']",2019-02-08,186666,40,False,1,1,False,0xARbGHzPT1o5t1sFlmyO2,0.664,0.967,1,-2.055,0,0.0757,0.0883,2.42e-05,0.175,0.609,125.943,4
6bdZCqyQeoYp7AkdWK1eeb,New - Ryan Riback Remix,"['Daya', 'Ryan Riback']",New (Ryan Riback Remix),7HjLbfxU3GXwWEanY6pXGj,"['Daya', 'Ryan Riback']",2017-11-17,206294,51,True,1,1,False,6bdZCqyQeoYp7AkdWK1eeb,0.741,0.659,0,-7.894,1,0.0388,0.00347,0.000425,0.251,0.196,110.049,4
1cfVkL84XmRON3Gl9jDXKI,Into You - 3LAU Remix,"['Ariana Grande', '3LAU']",Into You (3LAU Remix),3c5hq7WzAnJapzz9CNuuLl,['Ariana Grande'],2016-08-19,197146,60,False,1,1,False,1cfVkL84XmRON3Gl9jDXKI,0.615,0.781,6,-5.597,0,0.109,0.0171,0.0017,0.178,0.268,126.254,3
35mMXfym6C9VOTUVrcKKZp,We Got Love,"['Sigala', 'Ella Henderson']",We Got Love,4GtslEn7rHERVWRlqrYehy,"['Sigala', 'Ella Henderson']",2019-11-01,213040,59,False,1,1,False,35mMXfym6C9VOTUVrcKKZp,0.722,0.812,9,-3.352,0,0.0924,0.0205,2.51e-05,0.131,0.657,124.909,4
7cYbuvxygTguDCMuvoJO3w,Need Ya,"['HOLOW', 'SHERIE']",Need Ya,2zzrYkg0dyumu7Ey37wB4D,"['HOLOW', 'SHERIE']",2022-04-01,154998,26,False,1,1,False,7cYbuvxygTguDCMuvoJO3w,0.79,0.685,1,-6.32,1,0.342,0.201,0.0305,0.325,0.575,128.09,4
2iqIPpMrW9DCcs6XmxNFsY,Bad At Love - Dillon Francis Remix,"['Halsey', 'Dillon Francis']",Bad At Love Remixes,1ncff4m9NnSc8awKikLdYN,['Halsey'],2017-10-06,200727,52,False,1,1,False,2iqIPpMrW9DCcs6XmxNFsY,0.736,0.949,9,-3.246,0,0.0527,0.189,0.0169,0.067,0.687,109.991,4
5ofHoV0ywhsZUOArK1Oa1h,Say It Right - ILURO Remix,"['Mangoo', 'Behmer', 'Lunis', 'ILURO']",Say It Right (ILURO Remix),6ZEaJiDo55GwRWxtkbG00a,['Various Artists'],2021-02-05,133724,61,False,1,1,False,5ofHoV0ywhsZUOArK1Oa1h,0.696,0.934,8,-4.051,1,0.267,0.0129,0,0.153,0.472,124.017,4
4deWlPS9a4WH2UmdvsamrB,Alive (with Calle Lehmann),"['Gryffin', 'Calle Lehmann']",Alive (with Calle Lehmann),5JqV9qFpXtCtQkbUrzJ3ws,"['Gryffin', 'Calle Lehmann']",2022-05-06,222830,54,False,1,1,False,4deWlPS9a4WH2UmdvsamrB,0.627,0.869,0,-3.966,0,0.0335,0.00527,5.3e-05,0.104,0.44,124.962,4
1sFIeryYtYTqcRqZiEuIxh,Maze,"['Punctual', 'PHIA']",Maze,3IoThqpjyqj8cjbz5RCTrj,['Punctual'],2022-05-13,183536,61,False,1,1,False,1sFIeryYtYTqcRqZiEuIxh,0.637,0.865,6,-5.756,1,0.0417,0.0651,0.00194,0.106,0.759,123.038,4
6eyMRGyfWsQ4TID2b00Sxs,Forget About Me - Nite Version,"['Aluna', 'Diplo', 'Durante']",Diplo,5pdR4YX2zWMXotdF034UYY,['Diplo'],2022-03-04,336393,27,False,11,1,False,6eyMRGyfWsQ4TID2b00Sxs,0.665,0.802,6,-5.435,0,0.0483,0.011,0.791,0.0341,0.393,121.998,4
5J7A8bZU1GaZpbZrAkAq4r,Aside,['Jay Pryor'],Aside,7JTUNTKBI02GVezHsE43lz,['Jay Pryor'],2020-08-14,186879,42,True,1,1,False,5J7A8bZU1GaZpbZrAkAq4r,0.605,0.885,10,-6.19,0,0.0305,0.0462,5.1e-05,0.0259,0.652,123.94,4
0DfQV2Ri0l83o7Nbzm45vQ,DNA,"['Craig David', 'Galantis']",DNA,5NRiyd9eDLOnS6PuhlV5iO,"['Craig David', 'Galantis']",2022-07-29,177213,60,False,1,1,False,0DfQV2Ri0l83o7Nbzm45vQ,0.672,0.881,9,-3.142,0,0.0447,0.0588,0,0.406,0.68,122.012,4
4TmQzRSC0TCOyMKsHXvg69,Without You,['Falling Decibyls'],Without You,73iiry4AaCqABKasT4YdKw,['Falling Decibyls'],2022-08-12,206250,18,False,1,1,False,4TmQzRSC0TCOyMKsHXvg69,0.507,0.803,1,-4.107,0,0.031,0.0361,0,0.373,0.302,128.061,4
7aw4SIGi131oiPQJ0t4c77,Superpowers (feat. Helen),"['Curbi', 'Helen']",Superpowers (feat. Helen),2SRlfATqRFcijxcrccxMJ0,"['Curbi', 'Helen']",2020-07-24,155520,51,False,1,1,False,7aw4SIGi131oiPQJ0t4c77,0.785,0.681,4,-4.951,0,0.0642,0.188,0.00181,0.15,0.153,125.007,4
0ql5lVF6RXtfTAlA5A9x8P,Jump,"['SAY SAY', 'EEVA']",Jump,3Dv3Z4TWHFoIhGRWaaL5g5,"['SAY SAY', 'EEVA']",2021-05-28,179957,39,False,1,1,False,0ql5lVF6RXtfTAlA5A9x8P,0.616,0.908,11,-5.204,0,0.0397,0.00467,4.07e-05,0.171,0.281,124.987,4
3xrbEiqKrIuUgTagzsPeOZ,Feel Again (feat. Mullally),"['Akiro', 'Mullally']",Feel Again (feat. Mullally),5mbnMQfy0P2dGPpVcF58VL,['Akiro'],2020-03-27,190450,37,False,1,1,False,3xrbEiqKrIuUgTagzsPeOZ,0.704,0.831,8,-5.084,0,0.0365,0.00665,0.0254,0.181,0.645,123.992,4
1Ff7Lewln7RXQ4EOdBzeg6,California Dreamin,"['Fontaine Ivory', 'Chelsea Perkins']",California Dreamin,2XkzhlQg2tnaHjVfOUeKH0,['Fontaine Ivory'],2016-08-02,216782,23,False,1,1,False,1Ff7Lewln7RXQ4EOdBzeg6,0.802,0.633,7,-6.732,1,0.0655,0.11,0.0734,0.302,0.579,116.019,4
5t3MRx1pzFEbLhElmUWtDi,Paradigm,"['Bad Computer', 'Karra']",Paradigm,6ykUtEV1LgkEIVdYoqlIIK,['Bad Computer'],2018-07-02,191250,43,False,1,1,False,5t3MRx1pzFEbLhElmUWtDi,0.755,0.713,8,-4.342,0,0.0738,0.125,0.135,0.831,0.444,128.108,4
3zYcdTFPsQrh4az4YY1wmg,Millennia,['Pixel Terror'],Millennia,3EPML3x0Jsslh5li976eRn,['Pixel Terror'],2019-11-19,166800,54,False,1,1,False,3zYcdTFPsQrh4az4YY1wmg,0.339,0.802,7,-5.358,0,0.162,0.0403,0,0.284,0.423,200.05,4
5RPl7AOZklwQgzrYc3Lucl,Don't Stop,"['Going Deeper', 'RITN']",Don't Stop,01lUeNTng2XbGXXa8HURMb,['Going Deeper'],2020-03-26,165055,44,False,1,1,False,5RPl7AOZklwQgzrYc3Lucl,0.788,0.791,2,-5.806,0,0.111,0.0318,7.81e-05,0.165,0.353,126.064,4
1OGldKGlJ8FYrKn3pDhYCO,Only You,"['DEXTER KING', 'Alexis Donn']",Only You,7px92U72qlg76omebWdDJV,['DEXTER KING'],2020-02-07,193333,41,False,1,1,False,1OGldKGlJ8FYrKn3pDhYCO,0.717,0.853,7,-3.924,0,0.0562,0.0189,0.0204,0.0518,0.383,125.957,4
4cQD7ykxaVNIWml3GvNZwA,All To Me (feat. Lola Rhodes),"['Deekey', 'Nairi', 'Lola Rhodes']",All To Me (feat. Lola Rhodes),0yysudOLR6lHpxQVmiivDi,"['Deekey', 'Nairi']",2019-08-23,192380,0,False,1,1,False,4cQD7ykxaVNIWml3GvNZwA,0.599,0.873,1,-2.61,0,0.0312,0.00821,0.0041,0.0864,0.223,126.0,4
57VmAb7olWwCZNQZFclE1d,Hear You Say,"['Joyzu', 'Olivia Reid']",Hear You Say,2QJDOFwUCAZdSee6iIzQ4W,['Joyzu'],2016-08-04,193527,36,False,1,1,False,57VmAb7olWwCZNQZFclE1d,0.661,0.897,2,-5.404,1,0.0752,0.0448,0.0661,0.667,0.625,159.979,4
1WrbITB7XHMny6iBJv15CI,Silence,"['Danny Leax', 'Sonam']",Silence,542cs1NDY8gE2fJbL6tLCu,"['Danny Leax', 'Sonam']",2021-09-10,156893,42,False,1,1,False,1WrbITB7XHMny6iBJv15CI,0.739,0.645,9,-9.497,1,0.212,0.467,0,0.445,0.345,125.061,4
6ua8Oc4OrI5Zn7d8AGdrDo,November,['Oneeva'],Purity,6G6A1dBvalJU2pj7wa9bHn,['Oneeva'],2016-07-04,285029,19,False,2,1,False,6ua8Oc4OrI5Zn7d8AGdrDo,0.601,0.89,10,-5.774,0,0.0387,9.91e-05,0.777,0.121,0.363,126.032,4
